"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"04952";"MONTE ALEGRE";"19";"7";"Deputado Estadual";"Coligação";"44";"PRP";"Partido Republicano Progressista";"140000050378";"LUTANDO PELO PARÁ";"PSDB / DEM / PDT / PRP";"N";"586";"32"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"05355";"SANTARÉM";"83";"7";"Deputado Estadual";"Coligação";"70";"AVANTE";"AVANTE";"140000050346";"RENOVA PARÁ";"PODE / PTB / PSL / PROS / AVANTE";"N";"18";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"05673";"REDENÇÃO";"59";"7";"Deputado Estadual";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"140000050359";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"403";"17"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"04278";"BELÉM";"28";"7";"Deputado Estadual";"Partido isolado";"22";"PR";"Partido da República";"140000050840";"PARTIDO ISOLADO";"PR";"N";"1255";"48"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"04553";"CURRALINHO";"86";"7";"Deputado Estadual";"Coligação";"43";"PV";"Partido Verde";"140000050725";"PV,REDE";"PV / REDE";"N";"17";"16"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"05738";"RONDON DO PARÁ";"51";"7";"Deputado Estadual";"Coligação";"70";"AVANTE";"AVANTE";"140000050346";"RENOVA PARÁ";"PODE / PTB / PSL / PROS / AVANTE";"N";"4";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"04294";"BENEVIDES";"78";"7";"Deputado Estadual";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"140000050346";"RENOVA PARÁ";"PODE / PTB / PSL / PROS / AVANTE";"N";"191";"6"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"04456";"CAPITÃO POÇO";"70";"6";"Deputado Federal";"Coligação";"23";"PPS";"Partido Popular Socialista";"140000050367";"TODOS PELO PARÁ";"PSDB / DEM / PSB / PDT / SOLIDARIEDADE / PPS / PMN";"N";"1794";"45"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"05959";"OURILÂNDIA DO NORTE";"74";"6";"Deputado Federal";"Coligação";"27";"DC";"Democracia Cristã";"140000050270";"Pará Renova";"AVANTE / PROS / PATRI / PTC / DC";"N";"1";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"PA";"PA";"PARÁ";"04278";"BELÉM";"97";"6";"Deputado Federal";"Coligação";"20";"PSC";"Partido Social Cristão";"140000050177";"RENOVAÇÃO E TRABALHO";"MDB / PSD / PR / PP / PTB / PSC / PSL / PRB / PMB / PHS / PODE";"N";"772";"249"
